1412,1013,4,142,0
1413,103,3,143,0
1414,107,3,143,0
1415,110,3,143,0
1416,215,3,143,0
1417,230,3,143,0
1418,308,3,143,0
1419,666,3,143,0
1420,2222,3,143,0
1463,110,3,147,0
1422,411,4,143,0
1423,454,4,143,0
1424,1013,4,143,0
1425,103,3,144,0
1426,107,3,144,0
1427,110,3,144,0
1428,215,3,144,0
1429,230,3,144,0
1430,308,3,144,0
1431,666,3,144,0
1432,2222,3,144,0
1464,215,3,147,0
1434,411,4,144,0
1435,454,4,144,0
1436,1013,4,144,0
1437,103,3,145,0
1438,107,3,145,0
1439,110,3,145,0
1440,215,3,145,0
1441,230,3,145,0
1442,308,3,145,0
1443,666,3,145,0
1444,2222,3,145,0
1465,230,3,147,0
1446,411,4,145,0
1447,454,4,145,0
1448,1013,4,145,0
1466,308,3,147,0
1467,666,3,147,0
1468,2222,3,147,0
1534,107,3,203,0
1470,411,4,147,0
1471,454,4,147,0
1472,1013,4,147,0
1501,103,3,181,0
1502,107,3,181,0
1503,110,3,181,0
1504,215,3,181,0
1505,230,3,181,0
1506,308,3,181,0
1507,666,3,181,0
1508,2222,3,181,0
1509,224,4,181,1
1510,411,4,181,0
1511,454,4,181,0
1512,1013,4,181,0
1535,110,3,203,0
1536,215,3,203,0
1537,230,3,203,0
1538,308,3,203,0
1539,666,3,203,0
1540,2222,3,203,0
1541,224,4,203,1
1542,411,4,203,0
1543,454,4,203,0
1544,1013,4,203,0
1545,103,3,204,0
1546,107,3,204,0
1547,110,3,204,0
1548,215,3,204,0
1549,230,3,204,0
1550,308,3,204,0
1551,666,3,204,0
1552,2222,3,204,0
1553,224,4,204,1
1554,411,4,204,0
1555,454,4,204,0
1556,1013,4,204,0
917,103,3,29,0
918,107,3,29,0
919,110,3,29,0
920,215,3,29,0
921,230,3,29,0
922,308,3,29,0
923,666,3,29,0
924,2222,3,29,0
966,107,3,43,0
926,411,4,29,0
927,454,4,29,1
928,1013,4,29,0
965,103,3,43,0
967,110,3,43,0
968,215,3,43,0
969,230,3,43,0
970,308,3,43,0
971,666,3,43,0
972,2222,3,43,0
973,224,4,43,1
974,411,4,43,0
975,454,4,43,1
976,1013,4,43,0
989,103,3,45,0
990,107,3,45,0
991,110,3,45,0
992,215,3,45,0
993,230,3,45,0
994,308,3,45,0
995,666,3,45,0
996,2222,3,45,0
997,224,4,45,1
998,411,4,45,0
999,454,4,45,1
1000,1013,4,45,0
1093,103,3,93,0
1094,107,3,93,0
1095,110,3,93,0
1096,215,3,93,0
1097,230,3,93,0
1098,308,3,93,0
1099,666,3,93,0
1100,2222,3,93,0
1117,103,3,95,0
1102,411,4,93,0
1103,454,4,93,0
1104,1013,4,93,0
1118,107,3,95,0
1119,110,3,95,0
1120,215,3,95,0
1121,230,3,95,0
1122,308,3,95,0
1123,666,3,95,0
1124,2222,3,95,0
1125,224,4,95,1
1126,411,4,95,0
1127,454,4,95,0
1128,1013,4,95,0
1161,103,3,121,0
1162,107,3,121,0
1163,110,3,121,0
1164,215,3,121,0
1165,230,3,121,0
1166,308,3,121,0
1167,666,3,121,0
1168,2222,3,121,0
1521,103,3,201,0
1170,411,4,121,0
1171,454,4,121,0
1172,1013,4,121,0
1209,103,3,126,0
1210,107,3,126,0
1211,110,3,126,0
1212,215,3,126,0
1213,230,3,126,0
1214,308,3,126,0
1215,666,3,126,0
1216,2222,3,126,0
1481,103,3,161,0
1218,411,4,126,0
1219,454,4,126,0
1220,1013,4,126,0
1317,103,3,135,0
1318,107,3,135,0
1319,110,3,135,0
1320,215,3,135,0
1321,230,3,135,0
1322,308,3,135,0
1323,666,3,135,0
1324,2222,3,135,0
1482,107,3,161,0
1326,411,4,135,0
1327,454,4,135,0
1328,1013,4,135,0
1483,110,3,161,0
1484,215,3,161,0
1485,230,3,161,0
1486,308,3,161,0
1487,666,3,161,0
1488,2222,3,161,0
1489,224,4,161,1
1490,411,4,161,0
1491,454,4,161,0
1492,1013,4,161,0
1522,107,3,201,0
1523,110,3,201,0
1524,215,3,201,0
1525,230,3,201,0
1526,308,3,201,0
1527,666,3,201,0
1528,2222,3,201,0
1529,224,4,201,1
1530,411,4,201,0
1531,454,4,201,0
1532,1013,4,201,0
1,14,3,1,0
2,15,3,1,0
3,36,3,1,0
4,51,3,1,0
5,53,3,1,0
6,56,3,1,0
7,84,3,1,0
8,86,3,1,0
9,89,3,1,0
10,98,3,1,0
11,103,3,1,0
12,107,3,1,0
13,110,3,1,0
14,142,3,1,0
15,170,3,1,0
16,173,3,1,0
17,177,3,1,0
18,198,3,1,0
19,199,3,1,0
20,203,3,1,0
21,208,3,1,0
22,215,3,1,0
23,216,3,1,0
24,223,3,1,0
25,228,3,1,0
26,230,3,1,0
27,255,3,1,0
28,256,3,1,0
29,258,3,1,0
30,259,3,1,0
31,277,3,1,0
32,295,3,1,0
33,298,3,1,0
34,301,3,1,0
35,305,3,1,0
36,307,3,1,0
37,308,3,1,0
38,309,3,1,0
39,310,3,1,0
40,316,3,1,0
41,318,3,1,0
42,322,3,1,0
43,324,3,1,0
44,326,3,1,0
45,329,3,1,0
46,335,3,1,0
47,359,3,1,0
48,366,3,1,0
49,377,3,1,0
50,380,3,1,0
51,381,3,1,0
52,404,3,1,0
53,417,3,1,0
54,418,3,1,0
55,446,3,1,0
56,470,3,1,0
57,478,3,1,0
58,480,3,1,0
59,487,3,1,0
60,503,3,1,0
61,517,3,1,0
62,536,3,1,0
63,546,3,1,0
64,549,3,1,0
65,553,3,1,0
66,569,3,1,0
67,577,3,1,0
68,593,3,1,0
69,629,3,1,0
70,643,3,1,0
71,648,3,1,0
72,649,3,1,0
73,658,3,1,0
74,661,3,1,0
75,666,3,1,0
76,670,3,1,0
77,679,3,1,0
78,690,3,1,0
79,691,3,1,0
80,698,3,1,0
81,700,3,1,0
82,705,3,1,0
83,724,3,1,0
84,747,3,1,0
85,754,3,1,0
86,759,3,1,0
87,773,3,1,0
88,776,3,1,0
89,778,3,1,0
90,780,3,1,0
91,790,3,1,0
92,816,3,1,0
93,820,3,1,0
94,836,3,1,0
95,840,3,1,0
96,851,3,1,0
97,871,3,1,0
98,872,3,1,0
99,930,3,1,0
100,938,3,1,0
101,941,3,1,0
102,951,3,1,0
103,959,3,1,0
104,960,3,1,0
105,966,3,1,0
106,974,3,1,0
107,992,3,1,0
108,1002,3,1,0
109,1004,3,1,0
110,1016,3,1,0
111,1019,3,1,0
112,1027,3,1,0
113,1037,3,1,0
114,1038,3,1,0
115,1040,3,1,0
116,1067,3,1,0
117,1073,3,1,0
118,1074,3,1,0
119,1076,3,1,0
120,1080,3,1,0
121,1082,3,1,0
122,1086,3,1,0
123,1089,3,1,0
124,1091,3,1,0
125,1093,3,1,0
126,1094,3,1,0
127,1105,3,1,0
128,1113,3,1,0
129,1119,3,1,0
130,1120,3,1,0
131,1131,3,1,0
132,1134,3,1,0
133,1147,3,1,0
134,1155,3,1,0
135,1157,3,1,0
136,1162,3,1,0
137,1163,3,1,0
138,1172,3,1,0
139,1182,3,1,0
140,1183,3,1,0
141,1190,3,1,0
142,1234,3,1,0
143,1235,3,1,0
144,1259,3,1,0
145,1264,3,1,0
146,1268,3,1,0
147,1275,3,1,0
148,1284,3,1,0
149,1286,3,1,0
150,1294,3,1,0
151,1316,3,1,0
152,1325,3,1,0
153,1337,3,1,0
154,1341,3,1,0
155,1343,3,1,0
156,1344,3,1,0
157,1357,3,1,0
158,1384,3,1,0
159,1387,3,1,0
160,1389,3,1,0
161,1391,3,1,0
162,1392,3,1,0
163,1402,3,1,0
164,1411,3,1,0
165,1414,3,1,0
166,1417,3,1,0
167,1424,3,1,0
168,1426,3,1,0
169,1438,3,1,0
170,1439,3,1,0
171,1440,3,1,0
172,1444,3,1,0
173,1478,3,1,0
174,1484,3,1,0
175,1496,3,1,0
176,1497,3,1,0
177,1538,3,1,0
178,1541,3,1,0
179,1544,3,1,0
180,1551,3,1,0
181,1558,3,1,0
182,1559,3,1,0
183,1570,3,1,0
184,1573,3,1,0
185,1577,3,1,0
186,1581,3,1,0
187,1587,3,1,0
188,1596,3,1,0
189,1609,3,1,0
190,1612,3,1,0
191,1616,3,1,0
192,1632,3,1,0
193,1634,3,1,0
194,1644,3,1,0
195,1650,3,1,0
196,1653,3,1,0
197,1655,3,1,0
198,1671,3,1,0
199,1686,3,1,0
200,1687,3,1,0
201,1697,3,1,0
202,1715,3,1,0
203,1740,3,1,0
204,1743,3,1,0
205,1752,3,1,0
206,1754,3,1,0
207,1756,3,1,0
208,1758,3,1,0
209,1771,3,1,0
210,1772,3,1,0
211,1777,3,1,0
212,1803,3,1,0
213,1804,3,1,0
214,1820,3,1,0
215,1821,3,1,0
216,1824,3,1,0
217,1827,3,1,0
218,1834,3,1,0
219,1840,3,1,0
220,1842,3,1,0
221,1846,3,1,0
222,1862,3,1,0
223,1869,3,1,0
224,1872,3,1,0
225,1892,3,1,0
226,1901,3,1,0
227,1910,3,1,0
228,1917,3,1,0
229,1927,3,1,0
230,1928,3,1,0
231,1931,3,1,0
232,1943,3,1,0
233,1945,3,1,0
234,1958,3,1,0
235,1959,3,1,0
236,1963,3,1,0
237,1964,3,1,0
238,2000,3,1,0
239,2002,3,1,0
240,2018,3,1,0
241,2022,3,1,0
242,2041,3,1,0
243,2043,3,1,0
244,2046,3,1,0
245,2055,3,1,0
246,2056,3,1,0
247,2062,3,1,0
248,2073,3,1,0
249,2074,3,1,0
250,2083,3,1,0
251,2105,3,1,0
252,2109,3,1,0
253,2117,3,1,0
254,2122,3,1,0
255,2129,3,1,0
256,2137,3,1,0
257,2151,3,1,0
258,2154,3,1,0
259,2159,3,1,0
260,2162,3,1,0
261,2164,3,1,0
262,2181,3,1,0
263,2182,3,1,0
264,2203,3,1,0
265,2204,3,1,0
266,2218,3,1,0
267,2222,3,1,0
268,2225,3,1,0
269,2231,3,1,0
270,2232,3,1,0
271,2235,3,1,0
272,2236,3,1,0
273,2247,3,1,0
274,2251,3,1,0
275,2257,3,1,0
276,2265,3,1,0
277,2274,3,1,0
278,2279,3,1,0
279,2294,3,1,0
280,2307,3,1,0
281,2316,3,1,0
282,2328,3,1,0
283,2335,3,1,0
284,2337,3,1,0
285,2363,3,1,0
286,2378,3,1,0
287,2393,3,1,0
288,2400,3,1,0
289,2429,3,1,0
290,2433,3,1,0
291,2435,3,1,0
292,2450,3,1,0
293,2455,3,1,0
294,2457,3,1,0
295,2466,3,1,0
296,2468,3,1,0
297,2472,3,1,0
298,2473,3,1,0
299,2474,3,1,0
300,2494,3,1,0
301,2501,3,1,0
302,2511,3,1,0
303,2519,3,1,0
304,2533,3,1,0
305,2541,3,1,0
306,2542,3,1,0
307,2554,3,1,0
308,2558,3,1,0
309,2559,3,1,0
310,2562,3,1,0
311,2569,3,1,0
312,2570,3,1,0
313,2571,3,1,0
314,2572,3,1,0
315,2586,3,1,0
316,2595,3,1,0
317,2596,3,1,0
318,2622,3,1,0
319,2623,3,1,0
320,2632,3,1,0
321,2642,3,1,0
322,2649,3,1,0
323,2657,3,1,0
324,2661,3,1,0
325,2665,3,1,0
326,2677,3,1,0
327,2678,3,1,0
328,2683,3,1,0
329,2694,3,1,0
330,2699,3,1,0
331,2709,3,1,0
332,2715,3,1,0
333,2730,3,1,0
334,2731,3,1,0
335,2735,3,1,0
336,5,4,1,0
337,7,4,1,0
338,17,4,1,0
339,33,4,1,0
340,54,4,1,0
341,73,4,1,0
342,87,4,1,0
343,90,4,1,0
344,99,4,1,0
345,117,4,1,0
346,119,4,1,0
347,130,4,1,0
348,151,4,1,0
349,156,4,1,0
350,161,4,1,0
351,183,4,1,0
352,186,4,1,0
353,190,4,1,0
354,191,4,1,0
355,192,4,1,0
356,204,4,1,0
357,209,4,1,0
358,210,4,1,0
360,236,4,1,0
361,242,4,1,0
362,244,4,1,0
363,245,4,1,0
364,262,4,1,0
365,275,4,1,0
366,285,4,1,0
367,313,4,1,0
368,315,4,1,0
369,321,4,1,0
370,330,4,1,0
371,333,4,1,0
372,350,4,1,0
373,351,4,1,0
374,361,4,1,0
375,362,4,1,0
376,374,4,1,0
377,388,4,1,0
378,396,4,1,0
379,397,4,1,0
380,398,4,1,0
381,403,4,1,0
382,410,4,1,0
383,411,4,1,0
384,422,4,1,0
385,426,4,1,0
386,433,4,1,0
387,435,4,1,0
388,436,4,1,0
389,438,4,1,0
390,451,4,1,0
392,458,4,1,0
393,459,4,1,0
394,461,4,1,0
395,464,4,1,0
396,469,4,1,0
397,471,4,1,0
398,481,4,1,0
399,485,4,1,0
400,489,4,1,0
401,500,4,1,0
402,510,4,1,0
403,528,4,1,0
404,534,4,1,0
405,541,4,1,0
406,547,4,1,0
407,555,4,1,0
408,557,4,1,0
409,566,4,1,0
410,575,4,1,0
411,595,4,1,0
412,597,4,1,0
413,601,4,1,0
414,602,4,1,0
415,606,4,1,0
416,615,4,1,0
417,617,4,1,0
418,621,4,1,0
419,628,4,1,0
420,633,4,1,0
421,644,4,1,0
422,646,4,1,0
423,663,4,1,0
424,674,4,1,0
425,677,4,1,0
426,683,4,1,0
427,695,4,1,0
428,702,4,1,0
429,703,4,1,0
430,709,4,1,0
431,715,4,1,0
432,716,4,1,0
433,728,4,1,0
434,737,4,1,0
435,742,4,1,0
436,746,4,1,0
437,751,4,1,0
438,755,4,1,0
439,758,4,1,0
440,766,4,1,0
441,793,4,1,0
442,801,4,1,0
443,806,4,1,0
444,807,4,1,0
445,815,4,1,0
446,824,4,1,0
447,828,4,1,0
448,842,4,1,0
449,845,4,1,0
450,886,4,1,0
451,894,4,1,0
452,897,4,1,0
453,899,4,1,0
454,900,4,1,0
455,903,4,1,0
456,907,4,1,0
457,919,4,1,0
458,925,4,1,0
459,958,4,1,0
460,962,4,1,0
461,964,4,1,0
462,984,4,1,0
463,991,4,1,0
464,998,4,1,0
465,1003,4,1,0
466,1010,4,1,0
467,1012,4,1,0
468,1013,4,1,0
469,1022,4,1,0
470,1039,4,1,0
471,1042,4,1,0
472,1044,4,1,0
473,1048,4,1,0
474,1050,4,1,0
475,1059,4,1,0
476,1063,4,1,0
477,1066,4,1,0
478,1068,4,1,0
479,1084,4,1,0
480,1090,4,1,0
481,1095,4,1,0
482,1108,4,1,0
483,1109,4,1,0
484,1110,4,1,0
485,1111,4,1,0
486,1126,4,1,0
487,1128,4,1,0
488,1144,4,1,0
489,1152,4,1,0
490,1160,4,1,0
491,1170,4,1,0
492,1188,4,1,0
493,1214,4,1,0
494,1216,4,1,0
495,1221,4,1,0
496,1229,4,1,0
497,1239,4,1,0
498,1263,4,1,0
499,1269,4,1,0
500,1282,4,1,0
501,1290,4,1,0
502,1297,4,1,0
503,1300,4,1,0
504,1307,4,1,0
505,1333,4,1,0
506,1334,4,1,0
507,1340,4,1,0
508,1360,4,1,0
509,1369,4,1,0
510,1374,4,1,0
511,1382,4,1,0
512,1390,4,1,0
513,1397,4,1,0
514,1415,4,1,0
515,1431,4,1,0
516,1432,4,1,0
517,1436,4,1,0
518,1445,4,1,0
519,1447,4,1,0
520,1458,4,1,0
521,1459,4,1,0
522,1461,4,1,0
523,1479,4,1,0
524,1481,4,1,0
525,1493,4,1,0
526,1508,4,1,0
527,1513,4,1,0
528,1540,4,1,0
529,1543,4,1,0
530,1552,4,1,0
531,1554,4,1,0
532,1561,4,1,0
533,1576,4,1,0
534,1578,4,1,0
535,1598,4,1,0
536,1599,4,1,0
537,1604,4,1,0
538,1606,4,1,0
539,1614,4,1,0
540,1623,4,1,0
541,1643,4,1,0
542,1647,4,1,0
543,1663,4,1,0
544,1672,4,1,0
545,1675,4,1,0
546,1676,4,1,0
547,1677,4,1,0
548,1688,4,1,0
549,1704,4,1,0
550,1709,4,1,0
551,1720,4,1,0
552,1722,4,1,0
553,1735,4,1,0
554,1741,4,1,0
555,1749,4,1,0
556,1760,4,1,0
557,1780,4,1,0
558,1782,4,1,0
559,1805,4,1,0
560,1823,4,1,0
561,1833,4,1,0
562,1839,4,1,0
563,1850,4,1,0
564,1852,4,1,0
565,1854,4,1,0
566,1855,4,1,0
567,1859,4,1,0
568,1873,4,1,0
569,1874,4,1,0
570,1878,4,1,0
571,1887,4,1,0
572,1890,4,1,0
573,1891,4,1,0
574,1896,4,1,0
575,1900,4,1,0
576,1904,4,1,0
577,1911,4,1,0
578,1914,4,1,0
579,1916,4,1,0
580,1919,4,1,0
581,1937,4,1,0
582,1944,4,1,0
583,1947,4,1,0
584,1952,4,1,0
585,1971,4,1,0
586,1973,4,1,0
587,1983,4,1,0
588,1991,4,1,0
589,1995,4,1,0
590,1998,4,1,0
591,1999,4,1,0
592,2003,4,1,0
593,2005,4,1,0
594,2028,4,1,0
595,2042,4,1,0
596,2045,4,1,0
597,2058,4,1,0
598,2060,4,1,0
599,2065,4,1,0
600,2079,4,1,0
601,2089,4,1,0
602,2103,4,1,0
603,2130,4,1,0
604,2134,4,1,0
605,2156,4,1,0
606,2166,4,1,0
607,2169,4,1,0
608,2179,4,1,0
609,2195,4,1,0
610,2197,4,1,0
611,2205,4,1,0
612,2209,4,1,0
613,2230,4,1,0
614,2238,4,1,0
615,2246,4,1,0
616,2262,4,1,0
617,2276,4,1,0
618,2284,4,1,0
619,2286,4,1,0
620,2295,4,1,0
621,2297,4,1,0
622,2301,4,1,0
623,2303,4,1,0
624,2317,4,1,0
625,2318,4,1,0
626,2331,4,1,0
627,2339,4,1,0
628,2346,4,1,0
629,2350,4,1,0
630,2355,4,1,0
631,2365,4,1,0
632,2373,4,1,0
633,2376,4,1,0
634,2379,4,1,0
635,2390,4,1,0
636,2396,4,1,0
637,2398,4,1,0
638,2405,4,1,0
639,2411,4,1,0
640,2416,4,1,0
641,2434,4,1,0
642,2437,4,1,0
643,2441,4,1,0
644,2460,4,1,0
645,2463,4,1,0
646,2475,4,1,0
647,2486,4,1,0
648,2489,4,1,0
649,2493,4,1,0
650,2527,4,1,0
651,2540,4,1,0
652,2545,4,1,0
653,2547,4,1,0
654,2566,4,1,0
655,2575,4,1,0
656,2578,4,1,0
657,2593,4,1,0
658,2598,4,1,0
659,2602,4,1,0
660,2603,4,1,0
661,2608,4,1,0
662,2615,4,1,0
663,2618,4,1,0
664,2619,4,1,0
665,2620,4,1,0
666,2621,4,1,0
667,2624,4,1,0
668,2628,4,1,0
669,2631,4,1,0
670,2634,4,1,0
671,2641,4,1,0
672,2650,4,1,0
673,2653,4,1,0
674,2656,4,1,0
675,2660,4,1,0
676,2676,4,1,0
677,2685,4,1,0
678,2689,4,1,0
679,2696,4,1,0
680,2710,4,1,0
681,2734,4,1,0
821,103,3,21,0
857,103,3,24,0
845,103,3,23,0
822,107,3,21,0
701,103,3,9,0
702,107,3,9,0
703,110,3,9,0
704,215,3,9,0
705,230,3,9,0
706,308,3,9,0
707,666,3,9,0
708,2222,3,9,0
823,110,3,21,0
710,411,4,9,0
824,215,3,21,0
712,1013,4,9,0
713,103,3,10,0
714,107,3,10,0
715,110,3,10,0
716,215,3,10,0
717,230,3,10,0
718,308,3,10,0
719,666,3,10,0
720,2222,3,10,0
825,230,3,21,0
722,411,4,10,0
826,308,3,21,0
724,1013,4,10,0
725,103,3,11,0
726,107,3,11,0
727,110,3,11,0
728,215,3,11,0
729,230,3,11,0
730,308,3,11,0
731,666,3,11,0
732,2222,3,11,0
827,666,3,21,0
734,411,4,11,0
828,2222,3,21,0
736,1013,4,11,0
737,103,3,12,0
738,107,3,12,0
739,110,3,12,0
740,215,3,12,0
741,230,3,12,0
742,308,3,12,0
743,666,3,12,0
744,2222,3,12,0
846,107,3,23,0
746,411,4,12,0
830,411,4,21,0
748,1013,4,12,0
761,103,3,14,0
762,107,3,14,0
763,110,3,14,0
764,215,3,14,0
765,230,3,14,0
766,308,3,14,0
767,666,3,14,0
768,2222,3,14,0
831,454,4,21,1
770,411,4,14,0
832,1013,4,21,0
772,1013,4,14,0
773,103,3,15,0
774,107,3,15,0
775,110,3,15,0
776,215,3,15,0
777,230,3,15,0
778,308,3,15,0
779,666,3,15,0
780,2222,3,15,0
847,110,3,23,0
782,411,4,15,0
848,215,3,23,0
784,1013,4,15,0
849,230,3,23,0
850,308,3,23,0
851,666,3,23,0
852,2222,3,23,0
870,107,3,25,0
854,411,4,23,0
855,454,4,23,1
856,1013,4,23,0
858,107,3,24,0
859,110,3,24,0
860,215,3,24,0
861,230,3,24,0
862,308,3,24,0
863,666,3,24,0
864,2222,3,24,0
977,103,3,44,0
866,411,4,24,0
867,454,4,24,1
868,1013,4,24,0
869,103,3,25,0
871,110,3,25,0
872,215,3,25,0
873,230,3,25,0
874,308,3,25,0
875,666,3,25,0
876,2222,3,25,0
941,103,3,41,0
878,411,4,25,0
879,454,4,25,1
880,1013,4,25,0
893,103,3,27,0
894,107,3,27,0
895,110,3,27,0
896,215,3,27,0
897,230,3,27,0
898,308,3,27,0
899,666,3,27,0
900,2222,3,27,0
942,107,3,41,0
902,411,4,27,0
903,454,4,27,1
904,1013,4,27,0
905,103,3,28,0
906,107,3,28,0
907,110,3,28,0
908,215,3,28,0
909,230,3,28,0
910,308,3,28,0
911,666,3,28,0
912,2222,3,28,0
943,110,3,41,0
914,411,4,28,0
915,454,4,28,1
916,1013,4,28,0
944,215,3,41,0
945,230,3,41,0
946,308,3,41,0
947,666,3,41,0
948,2222,3,41,0
949,224,4,41,1
950,411,4,41,0
951,454,4,41,1
952,1013,4,41,0
978,107,3,44,0
979,110,3,44,0
980,215,3,44,0
981,230,3,44,0
982,308,3,44,0
983,666,3,44,0
984,2222,3,44,0
1001,103,3,61,0
986,411,4,44,0
987,454,4,44,1
988,1013,4,44,0
1002,107,3,61,0
1003,110,3,61,0
1004,215,3,61,0
1005,230,3,61,0
1006,308,3,61,0
1007,666,3,61,0
1008,2222,3,61,0
1009,224,4,61,1
1010,411,4,61,0
1011,454,4,61,0
1012,1013,4,61,0
1021,103,3,81,0
1022,107,3,81,0
1023,110,3,81,0
1024,215,3,81,0
1025,230,3,81,0
1026,308,3,81,0
1027,666,3,81,0
1028,2222,3,81,0
1029,224,4,81,1
1030,411,4,81,0
1031,454,4,81,0
1032,1013,4,81,0
1033,103,3,88,0
1034,107,3,88,0
1035,110,3,88,0
1036,215,3,88,0
1037,230,3,88,0
1038,308,3,88,0
1039,666,3,88,0
1040,2222,3,88,0
1058,107,3,90,0
1042,411,4,88,0
1043,454,4,88,0
1044,1013,4,88,0
1045,103,3,89,0
1046,107,3,89,0
1047,110,3,89,0
1048,215,3,89,0
1049,230,3,89,0
1050,308,3,89,0
